42532856231	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0
42600137603	3	1	1	6	5	0	8	0	0	0	2	3	1	0	0	1	-2	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-2
42664657704	46	106	108	204	55	1	237	168	95	4	16	54	102	17	3	22	-14	-13	-30	-37	-26	-3	-77	-42	-21	-2	-1	-8	-12	-22	-9	-31
42700859331	0	0	0	1	2	0	1	0	1	0	0	2	1	0	0	0	-1	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	-1
42702251622	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	-4	-1	-3	0	0	0	-1	-1	-2	0
42709406526	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	0	0	-1
42751437155	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	-2	0	0	0	0	0	0	-1	-1	0	0	-2	0	0	0	-2
42782650844	1	1	0	5	1	0	2	0	5	0	0	0	0	2	0	0	0	0	-1	0	0	0	-1	0	-2	-1	0	-1	0	0	-1	0
42879211183	2	1	5	17	1	1	17	4	7	0	2	7	7	0	0	2	0	-2	-2	0	-3	0	-6	-2	-1	0	0	0	0	-1	-1	-1
42925234651	15	17	8	18	5	0	33	1	19	1	3	16	3	2	1	3	-13	-4	-14	-8	-6	0	-9	-1	-8	-3	-2	-3	-2	-5	-1	-1
42993686748	0	1	2	1	1	0	2	0	0	0	1	0	3	0	0	0	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	-1	0	0
43049693596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43090672994	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43091192989	8	22	14	72	24	4	95	9	78	0	20	40	33	6	1	7	-1	-4	-4	-17	-4	-1	-27	-4	-9	-3	-6	-3	-5	-8	-9	-13
43096658004	1	1	0	5	0	2	3	2	3	0	0	1	1	0	0	1	0	0	0	-1	0	-1	-3	0	0	0	0	0	-1	-4	0	0
43348801372	69	122	43	290	55	5	366	119	71	3	135	160	191	11	5	25	-6	-1	-10	-7	-8	0	-23	-10	-20	-6	-13	-13	-15	-9	-3	-8
43421404643	0	0	1	3	1	0	3	2	1	0	0	0	1	0	0	0	0	-1	-2	-1	-2	0	-3	0	0	0	0	0	0	-1	0	0
43499630156	1	1	1	5	1	0	5	1	2	0	0	1	2	0	0	1	0	0	0	-2	0	0	0	0	-1	0	0	-2	0	0	0	0
43567121197	5	20	26	74	7	3	96	39	38	5	36	40	38	6	1	2	-9	-3	-16	-8	-1	-3	-38	-6	-9	-5	-1	-6	-10	-11	-1	-2
43606066836	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43647336341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43731380915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43743814396	1	1	3	3	1	0	5	4	4	0	1	2	0	1	0	2	0	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	-2
43758877285	0	0	1	1	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	-2	0	-1	0	0	0	0	-1	0	-2	0	-1
43805133090	5	7	2	14	3	0	13	3	2	0	2	13	1	1	0	2	-3	-2	-3	-4	-1	0	-6	-1	-6	0	0	0	0	-3	0	-3
43807539234	0	0	1	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
43924593697	2	3	2	15	3	0	13	6	7	0	3	4	3	1	0	1	-1	-1	0	-2	-1	-1	-4	0	-3	0	0	-2	-1	-3	0	-1
43937705973	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43951010162	0	2	2	13	1	0	5	1	5	0	0	3	3	0	4	0	0	-1	-1	0	0	0	-8	0	-2	0	0	-1	-1	-2	-1	0
43999479937	1	2	2	5	1	0	1	0	1	0	0	4	0	0	1	0	0	-2	0	-1	0	0	0	0	0	0	0	0	0	0	0	-1
44010120156	0	0	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	-1	0	0	-3	0	-1	0	-1	-1	-1	-2	0	0
44032680156	26	53	72	155	83	4	197	35	125	6	8	165	37	28	14	29	-29	-11	-28	-41	-37	-8	-79	-9	-36	-5	-5	-27	-7	-23	-15	-27
44033217008	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0
44082223825	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	0
44178599490	1	0	0	6	0	0	7	1	2	0	1	4	2	1	0	1	-2	0	0	0	-1	0	-4	0	-1	0	0	-1	0	0	0	0
44186974600	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44190544823	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44284792501	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44301118648	0	0	0	2	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44312827017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44335423400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44544930993	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
44552008526	4	7	6	7	3	0	14	2	11	0	0	4	2	1	3	1	-7	-1	-3	-4	-1	0	-5	0	-1	-1	-3	-4	0	-3	-4	-2
44559215578	7	4	9	11	1	0	15	4	12	1	1	11	1	4	0	4	-2	0	-4	-4	-3	0	-6	0	-5	0	0	-1	-1	-5	-2	-3
44585816325	1	1	0	2	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	-1	-2	0	-2	0	0	0	0	-1	0	0
44661689056	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44745577026	0	21	7	50	12	3	51	11	9	0	27	10	23	2	0	10	0	0	0	-4	-2	0	-4	0	-1	0	-3	-1	-2	-1	0	0
44748338435	0	0	2	13	0	3	8	1	4	1	0	2	6	1	0	2	0	0	0	-1	0	0	-2	-1	-3	0	0	0	-1	-5	0	0
44777754016	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1
44788555645	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
44871796391	3	3	0	12	4	1	9	5	1	0	3	6	4	0	0	0	0	0	0	-2	0	0	-1	-1	0	0	0	0	0	0	0	0
44886527685	17	32	41	120	25	10	140	75	69	7	19	47	58	7	0	5	-7	-6	-12	-8	-10	-3	-37	-12	-20	-2	-5	-8	-15	-22	-5	-18
44902662215	0	2	0	8	1	0	6	2	1	0	3	4	2	1	0	3	0	0	-1	-1	0	0	-1	0	0	0	0	0	0	0	0	-1
44922043321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44947140572	10	31	10	82	29	6	115	17	20	1	42	44	59	1	2	11	0	-2	-4	-4	-7	0	-13	-1	-2	-2	-2	-3	-1	-5	0	-5
45034056996	0	5	4	5	0	1	7	2	0	0	1	1	1	3	0	0	0	0	-2	0	0	0	-1	-1	0	0	-1	0	-1	-2	0	0
45035180428	18	51	52	85	34	2	115	21	54	2	7	87	33	10	11	11	-30	-3	-13	-27	-10	-2	-38	-7	-25	-1	-6	-8	-2	-12	-14	-6
45100861685	0	0	1	7	1	0	7	0	0	0	0	4	1	0	0	0	0	0	-2	-1	0	0	-3	-1	-2	0	0	0	-1	0	0	-2
45110686469	1	3	4	13	6	1	14	6	8	2	1	10	3	0	0	1	-4	0	0	-1	-5	-1	-6	-2	-1	0	-2	-2	0	-1	0	0
45141518060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0
45143652016	0	0	0	3	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45215910558	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	-1	-2	0	0	0	0	-3	-1	0	0	0	0	0	0	-1	-1
45250527080	0	1	0	2	0	0	4	0	2	0	0	1	0	0	0	0	0	0	0	0	-1	0	-1	0	-1	0	0	0	-1	0	0	0
45259857696	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
45328502469	27	51	40	145	47	16	181	84	101	3	3	73	42	17	7	38	-25	-13	-18	-21	-28	-3	-62	-20	-26	0	-1	-10	-8	-18	-13	-24
45350414114	0	0	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45384516201	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45449550303	0	1	2	1	1	0	4	2	0	1	0	5	0	0	0	2	0	-1	0	0	0	-1	-1	0	-1	0	0	-3	-1	0	-1	0
45475845560	0	1	2	6	2	0	15	1	8	0	1	6	7	2	1	0	0	-1	0	-1	-4	-1	-3	-1	-2	0	0	-4	0	-2	-1	0
45509001475	0	0	0	1	0	1	3	0	1	0	0	2	1	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
45539801448	4	19	17	21	10	0	18	9	15	0	0	16	2	1	3	0	-6	-1	-1	-4	-6	0	-6	-2	-1	-1	0	-1	0	-3	-1	0
45550982476	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
45576382979	10	17	35	35	25	3	52	19	32	1	1	19	12	3	1	11	-6	-3	-11	-2	-5	-1	-22	0	-4	-2	-1	-4	-1	-3	-2	-3
45580647462	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45670669348	1	3	5	11	0	1	15	0	2	0	2	15	5	0	2	0	0	0	-5	-4	0	0	-3	0	-5	-2	-1	-2	-1	0	-3	-1
45754335395	1	1	0	3	0	0	1	1	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	-1	-1	-1	0	0	0	0	0	0	0
45764417373	1	1	4	10	2	1	10	2	3	1	1	5	2	1	0	0	-1	0	0	0	0	0	-2	0	-2	0	0	0	0	-1	-1	-1
45771116847	0	2	2	13	0	0	7	0	5	1	1	0	2	2	0	0	0	0	-2	-3	0	0	0	0	0	-1	-1	0	0	-2	0	0
45798826345	70	126	64	233	90	17	320	122	167	8	10	190	78	15	22	45	-40	-14	-26	-35	-48	-2	-106	-28	-36	-7	-6	-37	-14	-23	-23	-19
45814533967	0	1	0	2	1	1	7	2	3	0	0	5	2	0	0	1	-1	0	0	0	0	0	-2	0	0	0	-1	-1	0	-1	0	0
45866309236	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
45884736308	0	2	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45897909540	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45903836617	1	0	1	6	1	0	7	0	4	0	0	11	1	1	0	0	-1	0	-2	-5	-2	0	-2	-4	0	-5	0	-2	0	-1	0	-4
520043853889	0	2	0	4	1	1	1	5	0	0	1	1	1	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0	-1
520114047443	14	16	11	81	13	3	58	29	17	2	19	29	31	6	0	10	-3	-3	-3	-5	-3	-1	-20	-7	-9	-2	-2	-5	-1	-3	-2	-2
520115625297	0	1	2	6	0	0	10	0	0	0	0	1	2	0	0	0	0	0	0	-2	0	0	-2	0	-1	0	0	-1	0	0	0	0
520130554689	0	1	0	1	0	0	2	0	0	0	2	0	1	0	0	1	-1	0	0	0	-1	0	0	-2	0	0	0	0	0	-1	0	-2
520181266191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
520227547215	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
520302140317	48	56	37	65	38	3	128	45	87	3	9	83	36	12	8	20	-28	-9	-15	-11	-20	-2	-47	-15	-10	-9	-4	-13	-6	-19	-15	-20
520325565409	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520325893616	3	10	1	36	8	0	41	14	9	0	23	9	16	2	0	3	0	-2	-2	-1	0	-1	-12	-4	-5	0	-2	-2	-4	-2	0	-1
520378068591	3	9	11	26	5	0	23	8	19	0	4	9	19	3	2	6	-11	-3	-5	-11	-4	-2	-9	-4	-3	0	-1	-3	-1	-4	-3	-3
520382627632	7	10	7	32	7	0	50	13	25	1	12	35	12	8	0	5	-4	-1	-3	-6	-6	0	-10	-3	-9	-1	-1	-2	-1	-4	-8	-9
520405696911	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0
520417821879	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
520430783912	3	4	5	14	4	0	20	10	14	0	3	7	2	1	2	1	-6	-1	-4	-9	-4	-1	-14	-1	-6	0	-2	-2	-1	-5	-3	0
520508425184	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
520511100526	7	9	3	21	1	0	23	8	9	0	4	8	7	0	2	11	-4	0	0	-3	0	0	-14	-2	-2	-2	-3	0	0	-1	-1	-5
520526224754	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
520549537077	1	1	0	3	0	0	3	0	0	0	0	2	0	0	0	0	0	0	-1	0	0	0	-1	-2	-1	0	0	0	0	0	0	0
520550186815	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520563220329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520572067227	0	1	2	3	0	0	6	2	2	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	-1	0	0	0	0	-1	0	0
520590553421	4	7	1	21	3	0	12	12	12	1	1	8	7	2	0	0	-1	0	-2	-2	-2	-1	-4	-5	0	-1	-1	0	-2	-4	0	0
520639356321	7	10	3	29	3	2	26	4	9	1	4	12	14	3	0	3	-2	-2	-3	-7	-3	-1	-10	-4	-8	-1	-1	-2	-1	-5	-6	-5
520644691954	2	11	6	29	7	1	16	8	12	0	11	18	11	4	0	2	-1	0	-1	-2	0	0	-4	-1	0	0	0	-4	0	-3	0	-1
520676510447	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
520698404419	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520734416053	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520809002180	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520812994001	4	7	6	11	8	0	18	4	5	0	1	14	3	1	0	4	-2	-1	-10	-3	-8	0	-2	0	-2	0	-1	-1	-1	-8	0	-1
520838238488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520843969648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520851380797	2	6	11	90	1	4	67	5	13	0	30	18	9	2	0	1	0	0	-2	-1	0	0	0	0	0	0	0	-10	0	-3	0	-8
520918497276	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520938896874	1	12	5	12	12	1	8	8	3	1	4	14	6	3	0	5	-6	0	-2	-3	-1	-2	-2	-2	-4	-1	0	-1	-1	-2	-5	-1
520982182072	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520983644335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
521018930066	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521027733375	0	1	3	3	1	0	4	3	3	0	0	1	3	1	0	0	-1	0	0	-1	0	-1	-2	0	-2	0	0	-1	-3	-4	0	-1
521034361442	1	2	3	3	0	0	6	2	5	0	3	1	4	1	0	1	-1	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0
521053654795	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	-1	-1	0	0	-1	0	0	0	0	0	0	-1	0	-1
521066963487	1	2	0	5	0	0	5	1	0	0	2	2	0	1	0	0	0	0	0	-1	0	0	-2	0	-1	0	0	-1	0	-1	0	-3
521077526839	0	1	1	1	1	1	4	2	4	2	1	0	0	0	0	1	-1	0	-1	0	0	-1	-2	0	0	0	0	0	0	-1	0	0
521080764079	15	55	35	79	63	0	101	19	33	2	10	121	46	14	5	20	-7	-7	-6	-7	-22	-1	-40	-5	-8	0	0	-15	-5	-12	-4	-5
521090435285	1	3	1	16	3	3	10	2	2	1	1	14	2	0	0	1	-1	-2	-1	-2	-1	-1	-1	0	-4	0	-2	0	0	-1	-2	-2
521101633420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0
521138285812	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	0
521138717044	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
521217095954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521268844134	0	0	0	19	0	0	11	0	2	0	7	3	2	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
521338681116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521413424310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521433725070	68	135	73	317	71	12	280	140	206	12	25	187	112	39	29	47	-51	-12	-29	-34	-43	-4	-139	-33	-48	-10	-7	-30	-18	-48	-10	-39
521455940859	0	0	0	1	0	0	4	0	1	0	0	1	1	0	1	0	-1	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	-1
521488039284	1	0	0	6	1	1	6	1	3	0	0	4	4	0	0	0	0	0	0	0	0	0	-2	-1	-1	0	-1	-1	0	0	0	0
521534274005	0	0	1	2	0	0	1	2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521541108761	2	6	2	8	3	1	21	8	10	1	0	4	2	1	2	2	-1	-1	0	0	-2	-2	-6	-4	-1	-1	0	0	-1	-3	0	0
521588135569	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	-2	-1	0	0	0	0	0	0	0	0
521599029415	3	10	12	39	6	3	48	11	17	1	13	19	36	1	0	8	-1	0	-3	-9	-1	0	-5	0	-7	-1	-1	-3	-6	-4	-2	-3
521599309895	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521663265901	4	23	50	103	44	11	118	49	47	1	10	137	65	12	5	19	-6	-7	-18	-15	-21	-5	-34	-7	-16	-5	-2	-10	-5	-21	-10	-15
521688815762	3	3	1	9	3	1	10	5	4	0	1	3	7	1	1	1	-1	-2	-1	0	-2	0	-6	0	-2	0	-1	0	-1	-2	-1	-2
521691803556	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
521706573562	30	55	75	153	59	4	156	98	57	2	20	99	69	24	11	24	-11	-10	-21	-20	-22	-8	-88	-21	-24	-5	-12	-11	-33	-48	-10	-23
521714005178	1	0	3	3	0	0	3	1	0	0	1	2	1	1	1	1	0	-1	-1	0	-1	0	-2	0	0	0	0	-1	-2	-1	-1	0
521716315869	4	6	7	12	9	0	18	2	5	0	3	6	12	0	1	4	-1	0	-3	-1	-2	-2	-3	-1	-6	0	0	0	-3	-1	-1	-1
521723841873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521767563295	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521803807166	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521806711517	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521808801594	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521818918281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521822481683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521834923952	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	-1	0	0	-1	0	-1	0	0	0	0	0	0	0
521877092474	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	-1	0
521880554558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
