两三十	-1.3640957	-0.34102392
电火花	-0.7586336	-0.7586336
次品次品	0.011326432	0.005663216
香脂	-0.7574661	-0.2524887
腹泻	0.7860633	0.39303166
归还	0.6637143	0.6637143
大伟	-0.5143151	-0.5143151
团长	0.6203344	0.20677812
借机	-0.5666781	-0.5666781
自律	0.9713112	0.3237704
恬淡	-0.6646899	-0.6646899
适可而止	1.4910223	0.3727556
扣帽子	-2.3813753	-0.34019646
不懈努力	-0.009335518	-0.004667759
心花	-0.67277515	-0.67277515
提货单	-2.5020998	-0.83403325
低能	1.2936532	0.21560888
43分	-0.64802516	-0.21600838
康泰尔	-0.8217529	-0.8217529
装订	-0.7818645	-0.7818645
当道	0.0035761595	0.0017880797
橡皮擦	-0.4056633	-0.4056633
作罢	-2.2478247	-0.7492749
西用	-0.76128113	-0.76128113
微薄	-1.3795586	-0.34488964
维古德	-0.7265278	-0.3632639
标点符号	-2.6501937	-0.6625484
炫目	-1.0702667	-0.26756668
急眼	-2.2990475	-0.45980948
行驶	-0.55682206	-0.55682206
香艳	0.776979	0.19424476
地质	-0.81278896	-0.1625578
艾亨	1.3698606	0.34246516
48分	-1.4858031	-0.74290156
批发价	0.57514244	0.19171415
作者	-0.7449595	-0.7449595
复原	-1.7976084	-0.5992028
水平线	-1.9374688	-0.64582294
酒药	-3.5143988	-0.7028798
酥脆	-0.72571015	-0.72571015
烟煤	-0.43378785	-0.43378785
醋精	-1.9833173	-0.39666346
燕发	-1.5557401	-0.77787006
澳门	-1.58704	-0.79352
吴彦祖	-0.6978159	-0.6978159
常好非	2.1017537	0.42035073
别具匠心	0.6581353	0.6581353
金闪闪	-0.827511	-0.827511
释疑	1.3492408	0.6746204
哈哈镜	0.6459013	0.6459013
舞客	0.6462446	0.6462446
停手	-4.094175	-0.6823625
天公	-1.4822683	-0.74113417
城管	0.012666047	0.0063330233
熔岩	-0.01490587	-0.007452935
外号	-0.7652109	-0.2550703
丰润区	-0.124919176	-0.062459588
狂欢夜	-0.7888359	-0.2629453
森森	-2.4009807	-0.8003269
会见	0.08152199	0.013586998
照抄	-2.012651	-0.67088366
总监	3.055933	0.50932217
阿迪达斯	-3.345347	-0.5575578
佰美	0.50526214	0.25263107
舟山	-1.381072	-0.690536
二零壹五年	-1.6233068	-0.4058267
自拔	-0.71847713	-0.71847713
解毒	-0.004056871	-0.0020284355
坏话	0.8843289	0.2947763
什锦	-0.6700033	-0.6700033
没劲没劲	-1.0364747	-0.25911868
那么点儿	0.77922857	0.25974286
信物	-2.2989373	-0.45978746
水果摊	-0.6568806	-0.21896021
去年底	1.1131403	0.22262807
传言	-1.382061	-0.6910305
太勤	-0.73003983	-0.73003983
老黄	0.003476262	8.690655E-4
马比	-3.39144	-0.678288
契丹	-0.08463478	-0.04231739
江苏省	-0.34944972	-0.34944972
香薰	-0.51876223	-0.51876223
大卫	-1.1286849	-0.28217122
基石	-1.2145345	-0.30363363
别家选	0.5901955	0.5901955
夜生活	-0.57749885	-0.19249962
大厦	-0.74824184	-0.24941395
正规军	-0.76304543	-0.76304543
识别码	-1.6048031	-0.53493434
奕丽	0.6701363	0.6701363
在野	-1.4162734	-0.7081367
太物超	0.07158768	0.01789692
太原	-1.0318527	-0.51592636
火苗	0.48572686	0.09714537
大名	-1.5197446	-0.7598723
短斤缺两	-2.1963673	-0.7321224
小提琴	1.4887241	0.74436206
烦琐	-1.4553232	-0.7276616
士官	-0.018004835	-0.0045012087
胡蓉	-0.674529	-0.22484301
天启	0.6420862	0.6420862
夫君	4.3982005	0.6283144
壮实	0.012198865	0.0030497164
外围	-0.7929107	-0.7929107
第三一	-0.76711667	-0.25570557
外圈	-3.9009871	-0.78019744
