536633764657	7299.0	9
526939882999	8399.0	674
520115625297	3099.0	1
528987068063	6599.0	1
524793774908	5199.0	4
531548906318	2799.0	1
536570598488	4799.0	15
521928627764	5799.0	4
536238565355	1999.0	7
525682907381	2699.0	175
41854846996	4299.0	0
38934192513	3699.0	4
531184087709	6388.0	3
537636964182	3899.0	3
536589175351	5499.0	1076
531970354942	4739.0	2
524607131094	4899.0	134
535643485796	5299.0	119
528701659870	2949.0	0
40235089041	3819.0	0
530626624142	2899.0	0
525760682631	4999.0	6
535336611507	4699.0	48
530953984019	3599.0	1
536830807874	5299.0	30
520938896874	4999.0	37
528640171515	4399.0	5
536674137444	9999.0	4
528608328563	4450.0	1
526445617306	6199.0	0
43999479937	4288.0	2
534233125609	5999.0	4
537411792114	4749.0	38
536175591302	3699.0	2
525764133685	3999.0	14
537454389636	6280.0	8
44186974600	3349.0	2
535002824955	3749.0	42
534436905261	3289.0	6
45798826345	4499.0	124
538058238834	4299.0	3
535584367008	2799.0	1165
527790342659	4799.0	98
526180378249	4499.0	13
535536419930	5099.0	29
528173099197	5599.0	10
525555343823	5599.0	14
39190300331	3659.0	0
520676510447	3999.0	0
42709406526	2788.0	0
528799927450	6299.0	5
538661862294	3299.0	4
536139205525	3399.0	1
538139156276	5699.0	1
536273219057	3999.0	5
526486666848	3399.0	1
538817045658	4119.0	2
528687906740	2999.0	2
523966103561	6799.0	207
531561372035	2999.0	2
538967747946	4499.0	8
522047566774	1238.0	577
537352599261	3999.0	9
533716872236	4099.0	51
534215832196	6599.0	106
525745295085	3399.0	20
534343891209	6499.0	18
539798265925	3699.0	22
534478576227	2399.0	3
532796427355	4199.0	23
524737167966	4799.0	2
531940665680	6999.0	107
534527213871	5199.0	8
526444441694	3538.0	2
535359878229	3449.0	343
526135239072	2199.0	17
529402299662	3099.0	3
535876258346	4499.0	14
526927939994	3299.0	21
524541403868	6899.0	1
526478555686	9599.0	5
537882130666	6729.0	34
526395163386	10499.0	1
43499630156	3399.0	5
38989764995	5699.0	2
42419762644	8399.0	0
538222960420	3599.0	6
521138285812	3999.0	1
538103873367	5299.0	37
43805133090	5588.0	3
530717191810	6299.0	62
41265336706	5000.0	2
533123148610	2599.0	8
534194315613	4399.0	1134
537457269287	10799.0	19
538649271801	3799.0	27
523245757648	7899.0	5
44082223825	5099.0	0
532492363109	7389.0	18
529095631921	3169.0	1
527369740768	4999.0	10
525734962531	10999.0	14
526138303451	4099.0	19
538502554854	4999.0	5
528742427798	2999.0	3
530298825314	4999.0	151
529557898716	5462.0	0
537958916963	3999.0	103
522609380514	3599.0	1
533932720513	4298.0	2
531279750299	1799.0	2
521217095954	4399.0	0
527153056620	5199.0	13
520838238488	3499.0	0
538656639111	7299.0	143
522033382706	2688.0	71
522193649495	4599.0	0
529670906782	3788.0	2
529687569313	6399.0	1
533121988639	4899.0	191
525502855807	6599.0	55
529385351178	3999.0	10
537178150973	5999.0	2
531889853751	5688.0	1
531974483620	6599.0	277
538018108083	3649.0	13
533972147665	9699.0	0
538514194413	5199.0	69
527007968762	3099.0	681
42993686748	2688.0	3
527432426082	3499.0	16
526584642775	2788.0	41
531545338369	3399.0	2
524567037628	26999.0	1
521913171707	4099.0	474
533685109567	4699.0	25
529070250062	2399.0	1
528397900215	3388.0	1
527115685640	3899.0	3
535434373467	3499.0	167
523362566555	4098.0	2
42700859331	2688.0	7
536816754015	6099.0	0
529827120050	4399.0	1
45475845560	4999.0	51
42600137603	2699.0	1
535952613195	18699.0	4
535964684842	2999.0	1
523818109577	3299.0	18
530772591324	3649.0	1
522164073929	4099.0	0
534078622940	5649.0	622
527412060473	2899.0	21
44032680156	3188.0	703
43091192989	3999.0	0
520918497276	6699.0	8
536829791688	11199.0	0
526450075661	4999.0	3
536919718628	6299.0	1
534261621799	1849.0	20
537202644580	5999.0	218
525657960803	3750.0	3
525517507907	3568.0	30
534249458321	2789.0	2
526254833208	3499.0	3
521912031390	5599.0	4
536183275845	4999.0	12
534352243814	9999.0	41
531235094684	4699.0	2
521018930066	6999.0	0
536803350493	12599.0	12
530435713636	7499.0	23
536849414165	3298.0	3
526926670968	2999.0	2
540295042886	8999.0	5
525551886094	3399.0	11
530283205049	4099.0	65
537873205101	5399.0	100
522672693841	2698.0	3
521534274005	3299.0	1
523090523193	4599.0	7
538466934198	3449.0	14
533298130127	3799.0	319
533653714032	3399.0	4
528839546385	3799.0	54
45764417373	2899.0	3
43096658004	2649.0	8
523396036089	2999.0	12
531652636246	4088.0	131
536176771844	2999.0	1
536647236266	5199.0	21
523967302170	3449.0	0
530841210837	3999.0	1
521818918281	5599.0	0
521599029415	3688.0	13
524095763333	6999.0	0
536901540680	6999.0	5
524794357946	3428.0	1
530785002027	3199.0	295
533700058480	3299.0	7
529518139258	6499.0	189
524786947047	6399.0	0
529710828190	9999.0	4
538349084626	9999.0	8
533950983745	7299.0	98
533609467192	6599.0	7
524192764791	6349.0	199
535599194034	3599.0	1
40553284277	3199.0	29
532599236913	3899.0	1
537212573894	4699.0	9
523946168926	5999.0	2
524904788541	6066.0	1
521599309895	5199.0	1
534701672622	4899.0	7
530525068174	3199.0	0
539966188708	8999.0	363
539112461767	2999.0	12
44335423400	4299.0	0
45814533967	3899.0	0
529724599608	3799.0	1
530390353464	2999.0	25
525351980255	3999.0	0
530429127898	6299.0	8
538924957767	5699.0	4
534266748367	3999.0	0
534005613613	6599.0	4
45576382979	4999.0	15
529571326323	4698.0	2132
521433725070	5599.0	25
520550186815	6099.0	0
526019105204	6999.0	1
526477496458	4299.0	217
525502723643	7999.0	11
535694408006	4199.0	1934
531650166568	6699.0	3
536497903519	9099.0	9
534962836537	5799.0	469
44552008526	4688.0	1
537217077046	4699.0	0
522167247088	15999.0	3
531289444779	4999.0	6
44947140572	4599.0	27
534620161288	2899.0	118
524967039664	5099.0	0
525630161808	4750.0	43
536878508349	11599.0	213
538189338079	3499.0	2
44871796391	5099.0	1
538097152842	4199.0	9
522035728996	3188.0	6
530669387104	3099.0	13
530568724283	3299.0	46
534308836786	4170.0	80
532997683589	6699.0	3
540285644580	8888.0	17
539096522688	6999.0	1142
531746595052	11999.0	0
534453654667	4599.0	1
537922378952	2599.0	1
534987526261	3699.0	752
43924593697	4299.0	0
533738298376	4099.0	66
537055563517	3999.0	1
520843969648	3080.0	1
537265552740	13999.0	0
537062411670	5699.0	8
532014265871	4299.0	1
520549537077	5399.0	0
531540868756	7999.0	31
524325793791	2949.0	1
523289383214	5389.0	403
528046859681	10999.0	7
528130216799	3199.0	0
537135089768	7999.0	110
537687300401	5459.0	16
530531000021	2799.0	4
43647336341	5199.0	0
528690071585	5999.0	18
531503233032	3899.0	1118
44301118648	2638.0	1
537872716767	11999.0	0
528746423501	4999.0	1
525482183361	4399.0	9
524424415735	5299.0	29
524805392721	2899.0	18
539420688921	12999.0	6
523372220400	7788.0	1
536517885566	5099.0	4
536016326269	6799.0	7
535874502103	7499.0	31
537064142994	4599.0	15
39007182906	5999.0	1
524144857980	6099.0	0
524861461627	3599.0	22
529420558774	3788.0	0
45580647462	4199.0	0
45250527080	4199.0	1
532860083355	6499.0	106
521706573562	4299.0	203
522026016683	3599.0	2
530910691606	5099.0	27
527941875999	2899.0	68
528287214019	3399.0	309
528876096046	3988.0	6
531745743762	2529.0	0
531691117728	3799.0	330
538816056595	10399.0	3
527973145763	12999.0	0
536047881868	8799.0	1
536745087059	1098.0	130
524807521846	5399.0	358
531932898102	2999.0	4
520325893616	4299.0	6
529184933306	5599.0	0
536845291791	3499.0	49
534251495448	3499.0	160
529714227659	3999.0	2
521090435285	3499.0	40
536810230137	4899.0	1
529467221775	4799.0	5
523915219226	3299.0	1105
536812007293	5399.0	39
527131033304	14999.0	14
527263470641	4199.0	3
44922043321	3559.0	0
45328502469	4799.0	20
536497203582	4299.0	87
533183733072	2499.0	26
521877092474	4698.0	8
521488039284	4249.0	0
531240913902	5188.0	2
525942055139	6899.0	41
534813875027	3599.0	86
536627720214	4999.0	7
535441179520	8999.0	32
537177465298	3999.0	7
533729932060	5799.0	23
528993146719	5499.0	9
44559215578	5199.0	95
45350414114	5099.0	2
532668566833	3499.0	60
536568054063	7799.0	9
536330744885	3799.0	1
528273079532	2699.0	8
534425949200	5499.0	13
522116614854	6899.0	3
529804453460	1859.0	37
537930214960	5199.0	92
525621507864	7700.0	1
538206932779	4799.0	83
524218884327	2599.0	14
532981313098	3399.0	37
536232596189	4199.0	1
536247594083	4999.0	318
535618843253	4399.0	43
525433182284	3199.0	1
533968926325	5699.0	6
42879211183	9699.0	4
531567086256	2399.0	24
538152596375	4299.0	5
536961232126	5399.0	10
534985042070	4998.0	14
525111065472	2899.0	23
534362334265	3499.0	2
531315352831	3988.0	16
521989833416	5188.0	6
527253352754	2899.0	5
525768061589	2999.0	72
521066963487	3299.0	0
531967631884	3299.0	49
531854888691	9199.0	1
528248753744	4778.0	2
526204850003	3399.0	22
531055560827	5299.0	2
536895305277	4799.0	1
525559623320	4099.0	7
538627597075	4069.0	47
525569609731	4999.0	7
525471024344	8899.0	23
528311854268	2599.0	3
520851380797	3699.0	3
524117817578	6788.0	1
526062772360	6699.0	1
521714005178	3999.0	6
539534431767	3488.0	6
536047208398	6599.0	151
537035224158	6699.0	2
535481867617	6899.0	2
522171138976	3099.0	9
528333561124	2449.0	1
521691803556	4999.0	10
536610449226	5299.0	12
520644691954	3899.0	5
521138717044	5799.0	52
535717675995	5688.0	4
528128392920	3499.0	182
534822605368	3599.0	203
42532856231	3299.0	0
538576490825	5799.0	39
529668114174	4899.0	347
524933045414	6199.0	1
538087341286	6299.0	4
523806866206	4099.0	0
540316372454	4699.0	101
531033618229	5699.0	1
43606066836	4620.0	0
525039821826	4399.0	1
521803807166	2999.0	0
528377995344	3599.0	5
527333568751	6799.0	80
45903836617	3099.0	1
535056640115	5399.0	12
535452490981	3999.0	3
536900655008	3899.0	80
538543945813	3799.0	50
531056607430	3849.0	3
540266409002	4799.0	20
531534722425	5999.0	6
43731380915	22999.0	0
522917013088	3999.0	0
527701489899	3499.0	0
524944080134	3999.0	6
534736710487	5499.0	616
539376853123	1499.0	47
538170902494	5699.0	25
520983644335	4799.0	0
534933850479	6499.0	2
534129444667	9599.0	88
44312827017	3299.0	0
529399070946	3899.0	197
538787431843	3499.0	12
522661948365	5799.0	0
45143652016	8399.0	1
539341120846	5588.0	1
520639356321	6199.0	5
526479923916	4399.0	469
527239145673	3568.0	357
522919696061	6999.0	10
534013193454	5099.0	19
534125016097	2799.0	1
538815377944	5199.0	2
520734416053	3368.0	2
521806711517	6488.0	0
524028525289	4279.0	7
537250595836	3699.0	12
521972128966	5599.0	0
44284792501	5489.0	0
40933347627	6699.0	0
520572067227	4099.0	1
521663265901	3099.0	69
528696077570	3899.0	4
42751437155	3148.0	1
525005867648	3399.0	25
523316823517	3399.0	1
522646800170	5199.0	2
44748338435	2649.0	1
534813775224	3499.0	40
527997151115	2499.0	113
524818756672	2699.0	13
39273746061	2799.0	1
538992795487	4299.0	1
524728434741	3400.0	0
538331913186	3399.0	43
531810247253	3199.0	10
534309807471	6999.0	7
536649964336	6499.0	17
524701001840	5999.0	62
537337899515	7499.0	55
521541108761	4099.0	51
537102934722	5699.0	6
520043853889	4179.0	4
532688641550	3999.0	3
41269464215	3599.0	1
530421219913	2899.0	0
44178599490	4999.0	9
535364187081	3099.0	1
537823500719	6599.0	12
538689471437	4999.0	33
535704674809	3999.0	17
537294782203	3899.0	16
538685867286	16999.0	44
535483062036	5099.0	5
528680023861	5388.0	4
528841163246	5199.0	129
524354455530	9899.0	4
35931021430	4899.0	93
530232397703	3799.0	0
536109664551	3988.0	1
524738091248	3799.0	2
45034056996	3890.0	2
43807539234	5449.0	1
530472700867	4999.0	769
536828087468	5499.0	64
527976438433	5299.0	638
42925234651	4688.0	1
528390995852	4998.0	9
526183826869	7199.0	4
44190544823	4099.0	3
531664658548	3199.0	1
539462564023	4299.0	15
534093233883	3499.0	3
533816610570	3538.0	51
535552898781	4199.0	1
536124078230	6799.0	740
538513524149	5999.0	1
525520313278	3548.0	1
534528471920	4699.0	1
536518338094	3599.0	120
532976208445	6399.0	13
45259857696	4369.0	0
525840902880	5149.0	475
520982182072	4699.0	0
521880554558	4699.0	0
529558980063	4199.0	40
529305923346	4599.0	0
535553613940	4169.0	3
538471285447	6799.0	35
532039604430	4799.0	0
537485010267	5999.0	35
532764564406	3549.0	14
535796414288	4699.0	0
45550982476	3088.0	6
45754335395	3488.0	1
531024578709	9499.0	3
538777041821	9999.0	22
522636198803	3400.0	1
536098395656	3599.0	532
45100861685	3799.0	1
536145185261	2898.0	57
45449550303	3088.0	1
534826891786	4899.0	257
536610401916	6699.0	5
537774053217	7699.0	6
43951010162	2988.0	2
527385870524	3599.0	204
521413424310	4099.0	0
526490422889	3699.0	467
535963380017	6399.0	2
534853177557	3999.0	8
533194125658	5899.0	1
533960461451	8599.0	0
536734199292	3289.0	294
536570162700	9999.0	3
536658083710	4149.0	12
536391089007	4799.0	1
535794946968	3749.0	0
535917958067	6499.0	15
534952540269	3429.0	3
524209193664	5399.0	17
45539801448	4999.0	6
527362021033	5499.0	5
534139190705	5188.0	7
535911599018	3088.0	1
527383815855	1.0	0
532066741914	2899.0	91
535032349847	4099.0	2
532670373286	2999.0	8
530887930391	3499.0	0
521964505512	3299.0	0
531122586589	6499.0	15
41836156152	4999.0	0
525563558687	5899.0	0
527762113145	4888.0	3
535050232822	4294.0	16
529725739299	2549.0	121
526271700134	9899.0	2
537195370492	3499.0	6
539969853454	4199.0	126
532972348534	3599.0	7
520563220329	19999.0	0
532173488162	2899.0	7
524426943516	2999.0	1
527989357822	2849.0	2
536169780860	3988.0	372
527952843654	3099.0	45
527593604441	3499.0	3
536652609457	8499.0	31
521767563295	2999.0	9
520378068591	5699.0	8
532793243130	4699.0	5
536566815626	4169.0	65
536255332531	4299.0	5
521913815032	5099.0	334
539140145673	5699.0	15
526012357468	10599.0	0
532714220934	4699.0	3
529155386841	2699.0	0
526419872184	4799.0	12
522172899503	2228.0	70
530536059150	2899.0	9
40023466994	3099.0	4
536779941428	4099.0	1
41268170199	2199.0	21
38264099521	3333.0	402
540001472819	5999.0	9
43937705973	2999.0	0
521034361442	4999.0	21
531265362727	4299.0	75
531268070948	3799.0	2
537129093344	2398.0	1
524063262418	4699.0	51
538761237497	1999.0	11
530890035319	4089.0	0
531232838813	8499.0	1
537835102984	4499.0	39
531684189770	6888.0	2
527950249781	6266.0	1
532644846106	2399.0	1
532670122648	5449.0	1
524193819510	2768.0	20
536944099124	3299.0	6
534411072334	3199.0	141
526438374811	2299.0	3
529409354899	7999.0	56
538251031616	5699.0	130
528312374340	3599.0	20
537400400036	2989.0	95
534475828739	4299.0	374
532980927750	3539.0	1
520382627632	3999.0	1
535574306331	13999.0	0
538234687058	6099.0	42
534023987131	5599.0	3
532667429600	2299.0	4
534676159299	4099.0	22
536612704232	4999.0	8
520590553421	3999.0	2
45771116847	17387.0	2
537870737180	5999.0	34
537940174924	12599.0	12
536903528694	3699.0	1
520227547215	2899.0	15
536369576462	3199.0	1
532500487570	4799.0	20
537378314203	13599.0	1
535938754773	7199.0	12
527119275130	3299.0	1
535505159206	4399.0	6
535042568921	3839.0	29
534054127600	4199.0	20
529669126799	4699.0	12
536497883103	11799.0	3
535432618717	5199.0	1
520526224754	6999.0	4
532549562005	4999.0	1
527219214976	2849.0	6
525767076946	3748.0	0
538823442198	8599.0	6
520130554689	12999.0	2
521077526839	3449.0	40
41744439071	4199.0	2
533059664152	2898.0	249
45884736308	4699.0	7
539410403047	12299.0	2
538928221464	6299.0	316
532966924024	3659.0	2
533303961015	3599.0	0
523739921346	4999.0	6
536966950543	8999.0	24
531850689276	7699.0	173
538637155496	5599.0	1
538846148839	5799.0	1
539950582185	10499.0	6
535988956218	8899.0	27
536900644631	4599.0	1
540509989667	4399.0	2
534567123705	4099.0	41
41883983578	4399.0	0
537149559378	3999.0	11
524653081865	4749.0	102
525156620240	4199.0	1
524066322657	3299.0	32
538763606986	3999.0	5
525966019601	2699.0	99
537217205197	9999.0	1
529670850105	5499.0	23
534457052455	16999.0	30
536104734404	6899.0	50
528446692932	3799.0	0
537144988736	3299.0	3
45897909540	4998.0	2
526952566721	4499.0	1
536292601436	3449.0	1
532774812328	6299.0	2
526450015099	3999.0	1
532193577347	3399.0	88
45215910558	6999.0	1
520812994001	6999.0	5
535463441543	5499.0	1
535940596195	5999.0	1
530229498918	5989.0	7
534957900075	5899.0	0
531181678880	3099.0	77
524761573164	4699.0	1
539016637499	8299.0	1265
521101633420	5488.0	3
531868202671	7488.0	1
538809985363	5799.0	2
45509001475	2399.0	21
536646094133	2499.0	18
532629468062	3289.0	19
538826746525	2599.0	32
534767104384	4099.0	0
527915996669	5499.0	13
529773558365	2949.0	12
535632348827	6699.0	1
537874477775	7499.0	2
533675197876	3099.0	26
536542957611	4799.0	1
535594497895	8699.0	1
537734262797	6399.0	40
524603659851	4089.0	23
527402944568	6799.0	12
534179080103	6199.0	4
539036355447	2899.0	5
527108315198	4599.0	70
526531583645	3999.0	0
43758877285	4299.0	1
525927814508	3989.0	109
533979578249	6999.0	7
532615042645	3799.0	137
537691652766	16999.0	3
523181757540	5099.0	0
530524531743	4699.0	40
533274058049	3988.0	216
538944872669	5148.0	6
537033016324	3208.0	1
540397041362	3119.0	3
536550564079	2399.0	15
528570146352	3999.0	18
525506360946	6699.0	102
522681122989	6399.0	1
531514042037	2499.0	35
534846156138	4999.0	23
530217187908	3099.0	49
526306975494	5399.0	97
526530483216	2349.0	0
538815792709	9999.0	22
523406488596	5899.0	6
531603714265	6999.0	95
525746331500	7849.0	40
534737542195	4799.0	0
531601172952	7099.0	4
536645564483	9099.0	4
45141518060	2299.0	13
527202678653	4239.0	9
44886527685	3849.0	10
531868510700	6488.0	6
538796511178	3599.0	52
45110686469	2799.0	4
531829579464	5499.0	406
522145971977	4999.0	1
535983202431	3699.0	14
523112239410	4599.0	305
536416619730	7899.0	1
536840677174	10999.0	13
536845207084	3099.0	53
521688815762	5399.0	3
539415168385	4499.0	84
523222800698	6999.0	1
529337002224	3699.0	4
529393886749	3899.0	1
523181338484	3688.0	0
536505666526	13599.0	1
537869652221	3249.0	13
538341704045	3799.0	9
522559800776	2999.0	1
528220055142	3499.0	0
535345074391	2399.0	162
531493843214	6299.0	1
526985045957	5999.0	370
534047600510	6498.0	42
523992385094	4299.0	0
524819266227	4199.0	15
522001447908	2598.0	0
531617246209	3799.0	121
44902662215	5268.0	0
535658117931	2199.0	106
534688878666	4199.0	2
44661689056	3299.0	0
533785654259	5549.0	33
41201502861	4250.0	0
528904839251	2799.0	3
527148200499	3699.0	167
535723439021	5899.0	1
538961824996	5099.0	66
527068854176	3299.0	2
536135667618	2598.0	4
520325565409	2859.0	1
45035180428	2299.0	45
42664657704	7999.0	0
523746003517	5999.0	1
533636478895	4999.0	4
521834923952	4499.0	10
528229690555	3199.0	361
44033217008	2399.0	0
521974084032	3099.0	528
535907491897	4799.0	4
529138916478	3149.0	3
44010120156	4688.0	0
524141226078	3499.0	34
522949744806	5588.0	0
532712148256	6999.0	7
538941541089	2759.0	3
537554872141	4499.0	0
524097624737	3588.0	0
537213095404	3499.0	10
536498227672	4999.0	48
535017893815	5399.0	3
535017973534	5598.0	19
528236890723	2399.0	0
526422696874	3199.0	4
536422516604	3779.0	3
526936175283	7099.0	239
531589375119	4399.0	5
540344461776	4999.0	2
533999296803	3699.0	186
534386799089	3568.0	16
531869332617	3999.0	35
524366515191	5188.0	20
531932763879	5699.0	116
532792531220	2799.0	0
532893601017	11599.0	2
531170255077	2799.0	243
535959719948	3699.0	3
536467424810	10999.0	2
522932434722	4299.0	0
532952936160	3399.0	3
540458350046	6999.0	15
530571676149	2999.0	802
535802319427	4199.0	152
534367272319	4300.0	4
532602968878	3499.0	1
535912637931	5089.0	29
536648870750	6499.0	136
534594562468	4199.0	237
532857838088	3599.0	46
524396328824	3758.0	1
520511100526	4999.0	16
524362393829	6999.0	10
532962120145	7399.0	18
43049693596	3398.0	0
534467988803	5699.0	1
521723841873	3050.0	0
526575901848	2199.0	94
534469019561	6099.0	79
526967042264	3699.0	2
522568897149	4998.0	9
533668093252	6099.0	162
527291118838	5299.0	4
529437422397	3099.0	18
524038794204	5350.0	0
520181266191	4799.0	4
42702251622	2788.0	1
532172349620	4499.0	214
536357630779	7999.0	0
529166056099	3099.0	25
531699656220	4399.0	32
44745577026	3699.0	0
533271938379	3188.0	36
535408538144	6499.0	38
