533677097873	5	0.24675324675324678	0.2207792207792208	0.28571428571428575	0.27532467532467536	0.2337662337662338	0.3662337662337663	0.338961038961039	0.26103896103896107	0.2207792207792208	0.31298701298701304	0.5246753246753247	0.2207792207792208	0.2337662337662338	0.9727272727272728	0.28571428571428575
534267927474	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
533037153335	3	0.21297515754310126	0.18360377339145723	0.18317315713485466	0.1546182661450804	0.19730240352844353	0.182015526419053	0.1409196360080941	0.1409196360080941	0.4070265015411775	0.1554123896312825	0.1546182661450804	0.2532545547921904	0.2254714176129506	0.18240140332432023	0.22628791077482036
522945219926	2	0.16449026345933565	0.11608574701358207	0.07563410243822616	0.1279659630175094	0.08594338078874163	0.10499099983636068	0.08594338078874163	0.06611029291441663	0.12325315005727377	0.11372934053346426	0.136704303714613	0.08594338078874163	0.0764195712649321	0.5413189330715104	0.09546719031255116
44544930993	4	0.2820512820512821	0.4358974358974359	0.25128205128205133	0.23589743589743595	0.20512820512820515	0.20512820512820515	0.25128205128205133	0.23589743589743595	0.3282051282051282	0.34358974358974365	0.2666666666666667	0.32820512820512826	0.22051282051282056	0.20512820512820515	0.20512820512820515
533767871511	32	2.227734283352159	2.4138391238027124	1.9723732722643836	1.9313676061747331	1.8058654859979786	2.2735704614502423	1.861247645985629	1.821841313345411	1.6974852176213642	2.0858451517086727	3.0201729868925993	1.6935046290032163	1.8010391979491347	3.4081212927128224	1.9859923317389474
539848969392	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536365400027	22	1.318557441248837	1.514689806829193	1.1475218444807718	1.2048327170874233	1.2079247655972911	1.4696151405172586	1.5234540637195373	1.1125509469587276	1.1182117926617656	1.203808687129504	2.9109055163460114	1.0926004223865893	1.036734695717753	2.7650065796244885	1.3735855796948497
536070744429	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43421404643	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
529274287439	13	0.9039195808007963	0.7881798466822655	0.6827102983801889	0.7613276757337842	0.6523605795420744	1.1161643479107979	0.6411790457440455	0.6058127727963089	0.49241521586549974	0.6343541234257866	2.1419596143778445	0.7392605074294674	0.570909164597795	1.5483576199721907	0.7210896067411554
537993675084	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536325276581	3	0.22482968684769655	0.22803071117548146	0.16618272309798518	0.1943517371824922	0.20003661645314846	0.16618272309798518	0.18133423824950035	0.19772768087245118	0.15209821605573165	0.182576165720936	0.16618272309798518	0.21181218791470469	0.182576165720936	0.2865027555630188	0.25957566894994744
