性比价	47	47
3k	3	3
内存	990	990
台式机	97	97
光驱	109	213
差	43	769
物流速度	202	362
玻璃	5	5
脚	15	15
详情	19	19
检测	109	244
收到货	509	861
完美	49	755
一般般	54	141
信息	74	74
家	339	614
一款电脑	79	97
性	185	185
店家服务	418	447
电脑质量	161	170
操作	215	339
office	182	182
牛	44	85
灵儿	1	1
同事	310	310
选	35	577
五星	780	780
正版	183	183
版本	79	79
个鼠标	60	60
浏览器	71	71
票	20	22
个亮点	9	9
路上	28	29
风扇	423	426
跟客	71	88
优势	29	29
上电源	37	37
跑	8	794
颜值	528	565
爱	187	342
老板	935	935
早就	2	20
网速	188	188
追评	178	988
箱子	109	109
要求	245	521
毒	5	7
奶粉	3	3
娱乐	141	146
处	96	122
国庆节	27	27
老婆	96	96
船工	1	1
礼包	58	58
电脑屏幕	71	77
电脑开机	161	170
最高画质	41	65
商家服务	88	89
外壳	263	263
伤	51	90
说话	8	94
耳机	214	214
电视	150	150
次开机	255	255
热点	6	6
材质	113	113
电脑不错	640	915
价值	22	30
顾虑	32	47
店主	268	268
实体店	495	503
飞车	95	97
电脑散热	33	45
同学	342	342
体验	525	717
次购物	105	105
散热风扇	12	30
频率	11	11
其他人	4	4
小伙伴	63	63
销售点	1	1
过程	225	225
室友	100	100
店铺	170	170
两边	12	13
高	31	6525
烫	77	286
特么	7	30
外包装	98	98
利益	5	5
大学生	73	73
感觉挺	203	242
好客	27	27
难处	1	1
参考	25	67
神	162	162
原因	367	367
们	347	347
文件	86	86
资金	11	11
差别	40	40
i7	278	303
机械硬盘	208	231
意思	38	38
机械	98	98
鸟	49	49
活动	404	417
顾客	65	65
担心	43	664
笔记本电脑	308	325
压力	702	702
早已	2	13
上网速度	50	106
蓝屏	61	198
人家	44	52
头	68	93
型	136	136
售	416	1190
废铁	1	1
消费者	40	40
鞋	26	26
家电脑	10	10
诚信	72	72
最高特效	17	56
硬件配置	21	39
订单	73	73
喇叭	78	78
模具	53	53
技术人员	93	98
屏幕分辨率	12	125
测试	337	701
样子	313	313
地下	36	42
网上	1222	1222
镏金	0	0
画面	386	386
安慰	3	8
销售商	1	1
厂商	4	4
维修	26	64
良心	172	172
语	114	114
站点	3	3
神州	28	38
卡屏	12	36
插口	40	43
质感	316	316
帮	83	1327
玩大型游戏	65	194
撸啊撸	45	52
日期	37	37
运	31	78
中间	211	211
翻船	10	10
分期付款	2	10
原配	13	13
模式	96	96
热量	20	20
主流	63	70
网络游戏	38	50
键盘	1581	1581
发热量	43	44
省	44	109
厂里	1	1
系列	94	103
盘	254	294
上还是	11	19
萌	33	50
特效流畅	5	7
容量	68	68
技术	175	175
流	14	25
调试	25	88
疑问	149	149
肩包	33	34
一款机子	21	21
店家态度	53	78
真心不错	116	402
控	17	70
数量	3	3
上	216	2365
现象	272	272
满足	13	280
贴膜	288	328
windows7	25	25
区	63	65
仓库	36	36
姐姐	36	36
插曲	116	116
小时	351	378
冷	95	142
太太	12	12
亲	52	188
极	2	288
踢皮球	5	5
仔	11	11
上课	5	26
性价	35	35
耐用	116	153
散热效果	88	154
系统盘	17	19
外表	148	148
界面	78	78
毛病	301	301
可以开机	1	13
备注	26	26
新机	189	189
z7m	3	4
运气	54	54
国庆	130	130
各种	598	652
win7	804	848
心	234	234
声	120	139
电脑店	27	27
建议	83	678
西瓜	5	5
贼	55	55
键盘膜	293	328
掌柜	156	158
优化	170	508
数码	13	18
产品	658	658
d	17	17
咪	1	1
木	55	55
双肩包	93	93
支付宝	7	7
菌	1	1
音	30	30
window7	9	10
玩意	20	20
快递哥	11	12
收货	298	468
漏光	233	535
垃圾	219	221
电脑玩游戏	34	37
usb	43	66
集成显卡	11	14
别人	249	270
y560	1	2
进步	11	17
低价	11	13
牌	49	49
报道	3	5
天下	29	29
单	331	840
加固态	45	107
装系统	206	327
杂音	69	69
财源	19	19
膜	283	283
外观设计	74	106
一丢丢	2	13
饭	8	8
家店	262	268
电脑城	37	37
责任	60	60
电话	129	129
谎话	0	0
物流信息	15	25
影	40	40
范围	77	77
实力	18	18
哥	11	243
包裹	106	106
服务站	19	19
回复	103	404
交易	21	24
热情	138	761
套路	14	14
舍友	12	51
网卡	34	34
家里人	9	9
无线	25	232
个小时	234	266
屁	3	3
进程	4	4
不能	17	687
兼容性	49	54
卵	14	14
培训	2	4
后续	56	319
水	49	49
家用	46	73
天猫	155	193
套装	63	63
听	6	295
女生	235	235
销量	20	20
活动室	1	1
东东	97	97
经历	58	75
闻	1	7
心情	109	109
塑料	212	212
按压	13	18
骨架	1	1
手机	133	133
匙	2	2
鞋带	3	3
客户	233	233
初恋	1	1
纸箱	26	26
点评	8	8
前后	9	16
液	7	8
好	140	32086
背光	125	151
失望	78	432
宽带	17	17
鼠标垫	366	391
余	6	7
古城	1	1
热	92	424
女	33	89
额	52	52
图案	8	8
操作系统	37	65
需求	131	134
背	20	46
摄像头	53	53
天上午	51	52
大型游戏	186	268
win8	306	331
适应	13	292
纯净	55	55
啊啊	56	73
妹妹	203	203
个win8	2	3
款式	396	415
保密性	2	2
客服人员	101	105
响声	30	30
理由	76	76
退货	61	258
官方	153	156
广告词	1	1
使用	378	2502
识别	22	33
官网	194	194
雷	29	36
工作	203	271
后期	215	215
解决	70	1253
会员	6	6
设置	72	317
顺丰快递	306	367
单位	42	42
商务	112	112
雾面屏	44	45
眼睛	75	75
颜色	552	552
信任	44	75
领导	11	14
指纹	122	122
大小	184	185
电脑包	561	567
反馈	22	58
认证	11	14
口	36	87
指示	8	8
拆包装	5	15
中心	19	19
无线鼠标	225	284
周	10	292
台笔记本	70	113
棒	78	1883
外面	82	82
过客	70	70
尺寸	138	138
金属	331	331
论坛	13	13
教程	132	132
故事	3	3
女儿	157	157
计划	9	12
手势	3	3
眩	6	7
店名	1	1
办公软件	20	105
大学	127	127
小雨	2	2
时刻	5	6
爸	44	44
机子运行	44	50
电脑配置	138	166
分辨率	425	426
720p	1	3
系	18	24
接收器	18	18
付款	28	104
页面	48	48
服装	12	12
爽	32	720
功劳	5	5
包	345	747
变压器	3	3
主机	22	22
台电脑	199	306
sw	2	2
电影	529	529
老师	11	11
设备	28	28
制图	5	10
墨宝	1	1
产品质量	36	50
学生	378	378
网络	118	118
旗舰	53	53
蓝牙	28	36
显示屏	123	123
信	76	116
叔叔	13	13
事	400	400
回车键	3	3
勇士	9	9
商品	280	280
次购买	110	117
硕硕	1	1
机子性能	67	68
误差	6	6
效率	85	85
亮点	130	130
天猫店	12	13
机	539	540
邮	94	94
老公	150	150
顺风	52	112
样式	90	90
裸机	70	83
金色	49	71
背包	152	152
子	34	34
结	2	5
功耗	13	13
点个	53	172
事实	25	25
开机速度	165	1302
真心话	7	7
你家	20	60
棒棒	88	151
白色	153	356
链接	43	50
迅速	2	134
表	45	56
无敌	6	43
电脑包质量	11	11
想象	479	826
度	65	617
大哥	15	15
外客	18	18
视	4	21
器	88	88
东家	2	2
星期	296	296
视频	392	395
错	82	299
还价	1	2
补差价	27	37
号	137	607
快捷键	13	13
美貌	3	3
反应速度	82	175
缺陷	48	48
孔	16	17
键	137	288
红色	128	277
线	225	229
家人	45	45
女士	7	7
大气	407	598
星牌	1	1
windows10	103	110
个服务	2	2
报价	4	4
贵	52	633
忙	42	214
音效	135	135
法	28	30
bug..	1	1
哥哥	28	28
说明书	45	45
三包凭证	5	5
开箱	104	174
待机	53	98
承诺	9	49
装备	20	22
优惠	140	289
卷	3	12
续航	45	119
个问题	65	68
电	299	312
内外	11	11
能力	74	74
专业	120	268
侄女	20	20
游戏机	14	14
非常棒	281	339
电量	52	52
选项	12	12
套餐	548	548
联盟	68	68
芯片	8	8
颗星	30	34
难题	9	9
内能	2	2
机要	16	16
灵敏度	14	14
女朋友	78	78
显存	32	49
u盘	149	175
评分	188	191
重量	204	204
美观	210	247
邮箱	8	8
棒棒棒	15	15
顺丰物流	35	61
一生	4	4
貌	2	2
习惯	112	965
感	89	282
胶	20	20
500g	7	53
损耗	19	21
显示器	99	99
下载速度	7	10
年轻人	11	11
插头	13	13
气	70	89
加内存	23	83
正常	42	573
热力	2	2
兵	4	4
层	7	150
美工	3	3
用	113	18665
回答	132	584
字体	173	173
散热能力	4	7
包包	263	263
档次	80	80
检查	86	241
评测	59	59
写	11	195
酷	157	902
快递包装	26	36
摸索	47	116
那种	11	65
懂电脑	21	151
参谋	1	1
预装	27	265
界	10	10
流畅	47	3144
零件	10	10
外星人	57	57
放心	37	495
pro	10	12
连接	7	55
变幻	1	1
国	23	24
钩子	1	1
员	17	17
职业	6	6
操守	0	0
上档次	150	186
全新正品	35	62
梦幻	13	17
西游	12	13
视觉	32	32
经常性	2	4
惊喜	78	365
物件	16	16
冬	22	22
观察	29	88
者	58	58
王	27	31
标配	123	147
标逸	8	15
媳妇	26	26
官	57	57
子系统	2	2
损伤	41	41
提升	11	77
暴力	23	23
拯救	3	22
响应	18	55
响	15	119
高温	9	13
中部	2	2
个散热器	53	54
改善	13	41
蛋	37	37
麻烦	165	357
网页	183	183
交易额	1	1
分	111	994
顿	14	24
火	32	39
60	23	174
阅兵	1	1
次货	1	1
换货	56	69
实话	26	26
内存条	156	156
充	4	36
壳子	10	11
嘎	4	7
通病	76	76
闺女	7	7
欣慰	2	15
接口	140	140
安装	56	716
读	4	63
会	23	4350
玩个	20	66
bios	13	19
天才	17	17
散热性能	24	66
g40	3	3
黑	41	175
键程	20	20
个风扇	18	18
本	86	642
注意	16	171
上信誉	1	1
de	5	5
速度比较	12	14
空格键	7	7
不足	74	266
后	20	4028
码	39	63
发现	24	1130
边卡	1	1
y700	36	60
劳资	5	5
保修	50	121
寄发票	16	19
郁闷	17	64
主板	46	46
电源线	30	30
蓝色	22	44
娘	14	14
移动	9	25
工作站	3	3
版面	4	4
光驱位	23	26
充电器	82	82
鬼	40	40
类型	55	55
y	50	50
经典	14	30
不平	9	15
固态硬盘	182	798
续航时间	7	22
物价	5	5
真心	44	613
沟通	47	153
生产	25	58
窗口	29	29
栏	4	5
一体	18	24
平台	15	15
疙瘩	5	5
环节	2	2
手	230	230
管理器	10	10
资源	12	12
棒棒哒	213	282
分量	20	20
奈何	2	2
c面	43	47
128g	3	109
优点	141	141
更新	31	173
原价	11	11
天空	1	1
老帅	1	1
速度很快	47	829
差评	266	318
特价	16	16
期	6	12
黑色	133	208
条款	7	8
造型	115	115
联想	92	766
关系	40	44
节	17	24
处理	78	288
侄儿	10	10
win10	1725	1850
电脑温度	10	13
道子	1	1
维修点	16	16
退	8	278
科技	30	30
妹	40	40
手册	3	3
死机	48	211
家庭版	53	53
零部件	4	4
触摸板	156	156
办法	149	149
大门	2	2
无奈	5	28
个差评	11	12
味道	41	41
爷	4	4
孙子	3	3
奇葩	6	12
原件	3	3
转换器	8	8
ssd硬盘	16	16
东西挺	2	94
左	43	52
满分	151	402
框	10	10
图像	60	60
该机	3	5
下部	1	1
单子	19	19
团	45	47
字	232	233
窗	8	8
底	11	38
盖板	4	4
睿	16	34
能耗	4	4
块	17	456
多	35	4657
右手	13	13
鼠标位	2	2
正面	2	15
方向	5	5
边	23	77
客户群	1	1
男孩子	3	3
电源	219	219
工程师	41	41
物理	17	17
坑	90	182
侄子	26	26
耗电	23	29
极了	30	49
闪电	19	19
附近	17	17
机壳	10	10
瑕疵	221	221
文字	12	12
分区	252	263
拖拉机	2	2
表面	69	73
耐久	4	6
屠夫	2	2
说明	40	125
小孩	59	59
婀娜	3	5
失水	1	1
装	83	2183
苦	3	28
宝宝	44	44
验证	29	112
图示	1	1
作用	18	18
亮度	34	34
条	53	218
屏保	5	26
影视	4	4
上触摸	1	1
logo	54	93
学习	40	238
比例	17	17
边框	75	75
色	47	47
前卫	5	7
4g内存	60	173
网站	18	18
新	1	772
生产商	3	3
角度	30	30
通电	18	18
一阵子	52	52
ps.	2	2
印象	59	59
大师	54	54
蝌蚪	0	0
缝隙	132	132
路由器	10	10
驱动	66	329
欺诈	0	4
方法	59	59
介入	4	8
金额	6	6
欺	4	5
理念	1	1
手提电脑	25	27
障	5	5
空壳	0	0
盖子	15	15
当	0	186
磁盘	46	47
昭阳	0	1
独显	52	137
数据	39	39
部	24	77
波折	26	36
介绍	77	478
磨砂	49	72
热心肠	1	2
次跑分	20	35
古董	2	2
商务本	19	24
原装正品	53	76
l0l	1	1
世界	109	109
个cpu	2	2
缺憾	16	16
幽魂	4	4
数字	63	63
旋转	64	65
触摸屏	77	77
狗	59	59
触屏	149	184
信号	36	36
鄙视	1	5
个固态硬盘	27	31
资料	37	37
前期	9	13
远程	43	104
高清屏	47	50
善良	1	7
说辞	2	2
量化	1	1
转接	10	12
办公室	36	36
红帽	2	2
行货	27	28
端午节	2	2
底部	41	41
原封	15	49
旧电脑	13	19
thinkpad	59	66
转运	4	4
运费	34	34
电源适配器	62	62
蓝	13	31
胖子	4	4
个品牌	8	9
周期	5	5
款机器	50	50
应用	60	92
发展	4	12
居家	7	7
低压	5	15
需要	283	984
灵	40	50
新品	30	30
一般	46	1099
触	67	67
上天猫	1	1
客	40	40
商店	10	10
学	3	73
型号	143	143
双肩背包	10	13
丸子	3	3
戏剧性	1	1
上已经	6	7
边角	14	14
划痕	53	58
macfee	2	2
渣渣	14	17
cpu温度	64	119
谢客	9	73
鼠	71	71
mbpr	1	1
傻子	5	5
本体	4	4
dell	79	84
一个	19	3098
一区域	2	2
操	13	19
健	5	8
四周	7	7
手指	14	14
奇迹	1	1
顶级	9	20
地址	66	66
知识	20	20
上可以	5	5
联保	53	58
邮政	18	18
核心	4	4
hq	2	4
电压	6	7
级别	16	16
暴风	5	5
工艺	38	38
同志	16	16
帮助	136	237
个字	45	51
厂家	63	63
录音机	76	76
雨舞	88	88
个双肩包	4	4
客服幻影	51	65
补天士	163	168
措施	17	17
箱	84	88
个包装	4	4
音响效果	74	83
工具箱	3	3
天虎	63	65
试用	62	786
心思	6	6
旁边	19	19
目光	1	1
预售	10	10
工资	57	57
份量	10	10
帅	129	327
四方	2	2
货品	19	19
视角	21	21
理想	27	120
个指示灯	5	6
位置	66	66
动物	1	1
主体	4	4
认可	2	11
信赖感	2	2
清洗	4	9
师	12	12
霸气	199	199
笔记	57	57
轰天雷	100	278
悍将	78	79
3d	66	80
老哥	3	3
内部	28	28
咯	80	105
情	8	8
霹雳	7	7
妹子	50	50
材料	12	12
团队	9	9
魔	16	29
设计师	12	12
ae	10	12
指导	182	295
谜	4	4
货物	61	61
总结	7	42
ta	3	3
硬度	5	5
眼光	9	9
18w+	3	21
水平	35	35
家里	155	155
坦克	2	2
店客	5	5
保护	60	122
审查	1	1
速	40	105
掌托	5	12
降	9	128
路程	4	4
天下午	71	75
屌	16	45
不怕	28	28
模拟器	10	10
本子已经	4	9
排风	10	11
右边	65	65
知道	3	1626
非常感谢	28	162
霸	74	74
妈	35	35
大暴雨	1	1
努力	10	52
危机	23	23
指标	20	20
作图	18	36
团战	15	27
库存	6	8
b	33	33
机型	81	81
游戏性能	27	61
眼镜	16	16
参数	66	66
城市	9	9
云才	1	1
玩家	39	39
装完	5	54
对比	56	179
死	13	228
证	15	15
路人	2	2
甲	2	3
读取速度	10	11
个驱动	4	4
声音效果	6	10
脸	28	28
个牌子	11	11
狠心	4	4
球	20	21
累	7	91
case	3	3
个女生	2	2
送货	41	142
名	11	44
水分	4	4
u	35	36
苹果	67	67
影音	38	38
必须	1	399
图标	33	33
基	18	18
功夫	15	15
费	10	46
盒子	69	69
外甥	20	20
热心	13	317
虎	8	8
点赞	45	221
好手	2	2
机械键盘	28	33
预算	31	31
背光键盘	29	182
楼下	10	10
令人发指	1	1
经	9	74
控制	38	96
草	11	11
心理	32	32
后盖	29	56
群	27	30
t57	26	26
启动	44	179
成就感	9	9
产品包装	2	11
输入	15	54
推荐	390	1656
县城	4	4
包边	4	5
塑料布	2	2
老	3	329
江山	1	1
稳定	44	512
max.maya.c4d	1	1
投影仪	5	5
mbp	2	2
费事	2	8
半天	91	100
废话	19	19
马甲	6	6
嫌疑	1	1
类	27	46
步骤	33	33
机械师t57	20	20
促销	16	25
win	70	80
棋牌	1	1
测评	54	54
一部电脑	9	10
先生	9	9
历程	2	2
机器没有	6	16
急性子	3	3
上觉得	2	2
快递师傅	7	9
制作	3	14
碉堡	8	8
1：	3	8
填充物	4	4
冷却	2	2
小老婆	11	12
大老婆	2	2
萝	6	6
录音机姐姐	2	4
美女	22	22
欲望	2	2
抵抗力	1	1
失落	5	9
旋风	51	51
级	61	78
攻防	1	1
眼前	25	25
音频	13	13
寡妇	1	1
tn屏	21	21
通	8	56
标志	30	30
仓	11	11
坏处	4	4
个客服	52	53
鲁大师	92	1867
动	28	175
艳	5	132
年	13	467
后台	24	24
生	18	34
头像	3	3
库	11	11
石	15	16
补	20	162
天师	1	1
刀	56	56
一款机器	13	13
对比度	9	9
舞	30	30
asus	3	6
晚	38	293
矩	3	51
自便	1	1
ps	119	129
codol	2	3
配色	8	8
整机	57	59
长条	1	1
索尼比	1	1
考虑	16	349
思路	1	1
行业	14	14
个方面	10	10
双显卡	29	42
主流游戏	40	61
键位	7	7
启动盘	8	8
智能	15	15
光	23	77
速递	22	22
妾	1	2
奶	1	3
运输	50	53
教	60	240
粉丝	13	17
口技	1	1
调	26	191
个缺点	5	5
检	5	5
感受	77	135
优	38	51
根	30	60
个网游	2	2
劵	1	3
程度	20	20
双风扇	45	106
材	4	4
网状结构	1	1
得分	17	17
邮寄	14	36
浮云	3	3
旅	7	7
接力	1	1
条形码	4	4
上面的	9	13
粘性	1	1
cd仓	3	3
笑	10	38
个大小	1	1
校	5	5
快件	6	6
坦克世界	25	28
计量	1	1
英寸	19	43
螺丝刀	14	14
网吧	30	30
排行榜	1	1
个固态	30	30
侧	18	19
心脏	1	1
目测	12	19
上游戏	7	13
反射弧	2	2
骑士	39	39
海战	1	1
rarr	36	38
电源接口	5	5
舞客	4	4
顺序	2	2
真人	2	2
搭配	10	57
面板	50	50
绘图	12	12
标签	15	15
足	15	38
情人	2	2
数据库	3	3
分会	1	1
服务人员	28	31
小朋友	9	9
这种	64	339
幻影	115	115
大雨	9	9
删	32	81
牛奶	1	1
款产品	23	23
兄弟	35	35
代码	28	28
编译	2	2
挻	2	4
高中	5	5
消耗	4	5
质量问题	20	69
运行游戏	15	44
carry	1	2
本本外观	45	58
fn＋1	1	2
曲折	1	16
键盘手感	25	127
里里外外	3	3
18w	18	95
帧数	70	80
现实	5	11
个机械师	3	3
面包	1	1
士人	4	4
本儿	1	1
巴掌	1	1
上总体	1	1
纸	33	33
预想	55	68
差距	41	41
名字	22	22
时代	11	11
显示	15	410
塑料袋	7	7
肯定	27	223
腰	5	5
封	10	24
门	25	25
身边	44	44
人士	30	30
灰尘	22	22
期待	46	340
构造	2	2
美中不足	11	143
玩儿游戏	6	23
低调	5	45
內	4	6
師	5	8
來	11	17
验货	81	176
秀	11	11
正面图	1	1
肝	1	2
螺丝	56	56
总归	4	4
预警	1	1
线条	25	25
航母	1	1
gta5	121	150
战争	6	6
通体	1	1
间隔	1	2
使用感受	3	21
后事	2	2
大型单机游戏	11	23
没有问题	10	330
患者	3	3
macbook	7	8
精灵	37	37
宅	7	8
瞬间	28	43
外	71	408
w510	1	1
最低	9	67
专业性	2	2
sony	4	5
圈	23	41
按钮	11	11
账户	5	5
挨个	2	3
杀手	7	7
到位	5	530
猛兽	1	1
键盘背光	6	60
上百度	2	2
黑屏	105	154
强行关机	2	2
稳定性	19	19
很多很多	2	12
包装箱	19	19
迹象	3	3
摩擦	3	5
个电脑	78	80
提示	43	130
手把手	10	14
1t机械硬盘	1	16
感觉不错	80	462
假期	16	16
机子配置	16	17
个usb	7	11
枭雄	12	13
暴雨	4	4
现代感	6	6
解释	63	280
物业	2	2
联系	42	183
个同事	8	8
业	14	14
年龄	2	2
方式	33	33
个键盘膜	27	31
抱怨	2	7
怨言	3	3
逆战	25	30
要强	2	2
内	86	319
新手	27	27
机子没有	4	17
晒图	30	51
工程	14	14
动态	2	3
购机	36	36
书包	31	31
配套	12	39
奇	9	17
倩	12	15
军医	2	2
质量好	103	141
车	19	19
试机	18	43
王道	5	5
应用商店	13	28
单机游戏	58	63
战斗	12	13
都行	1	1
星际	8	12
dnf	66	74
wower	1	1
成功	19	148
上非常	5	7
面	123	156
效果非常	6	19
宿舍	76	76
触控板	36	36
助手	9	9
证件	3	3
说	5	5416
灯光	17	17
机体	13	13
一刻	17	18
韵	8	9
初见	1	3
途中	18	18
上的确	1	1
区域	21	21
上目前	1	1
超级棒	72	117
答复	24	41
精华	2	2
raid0	7	8
染色	2	2
d6	23	23
物有所值	25	349
尿	4	4
款游戏	32	33
排风扇	11	11
制版	1	1
教学	7	8
收到电脑	31	206
十秒	75	95
光碟	3	3
回应	10	25
提问	15	16
ldquo	172	181
无线网卡	21	27
功能键	4	4
经理	8	8
学会	2	8
磨损	14	20
痒	1	3
西	18	18
数	14	30
sound	1	1
blaster	1	1
广告	30	30
光线	15	15
ips屏幕	26	31
20秒	4	85
传奇	10	11
荣誉	1	1
行动	10	15
能耐	1	1
壹	4	4
书签	1	1
贰	1	1
纸牌	1	1
漆	14	15
装固态	36	46
力量	8	8
散热板	16	16
服务员	9	9
指令	1	1
gtx970	2	2
下装	1	1
意义	13	13
菜鸟仓	5	5
成本	15	15
会员卡	2	2
非常喜欢	14	432
晨	5	5
架子	2	2
估计	12	213
宣传	49	62
夸大	2	3
人生	40	40
互动	1	4
防震措施	1	1
外感	6	6
电脑出现	2	10
语气	2	2
预期	110	152
个邮件	2	2
邮递员	1	1
磕碰	27	50
凹槽	4	4
海绵	3	3
出口	3	3
个配件	3	3
装备箱	2	2
升级	43	473
琴键	2	2
回答问题	24	91
心焦	3	4
m.	1	1
加电源适配器	2	3
c盘	59	73
lr	1	1
个可以	3	3
研究	10	100
黄金	4	4
好处	18	18
胶水	3	3
辛苦	7	65
bug	20	23
来	2	6202
戏	6	6
流程	32	32
核弹	1	1
段位	2	2
g20	11	14
夏天	4	46
协会	10	10
姬友	1	1
游行	2	2
个朋友	8	8
死角	3	3
误会	11	11
希望	61	1593
电脑综合性	2	10
峰会	7	7
总分	7	7
240g	5	33
命运	1	1
洋葱	2	2
wow	17	18
激动	25	147
观感	7	7
虚惊	8	8
史	4	4
女神	14	14
色差	40	41
个区	30	34
嗷嗷	4	6
悲哀	1	1
字数	7	7
路过	5	6
个妹子	0	0
vr	10	15
个学生	2	2
马	26	27
铵	0	0
英雄	27	27
个好评	180	181
职	5	5
消息	12	12
追加好评	2	14
魔兽	147	160
分辩	3	5
总评	8	8
回归	0	1
客服旋风	7	11
确实不错	11	190
小弟	9	9
爱好者	5	5
蛋糕	0	0
抽风	16	17
式	33	33
咱们	1	4
小生	1	1
士	2	2
道理	26	26
流畅运行	5	88
胜	1	14
前提	14	14
驱动器	3	3
号接口	0	0
托架	11	11
解说	9	29
自然	6	35
显卡驱动	10	44
y450	3	3
蝶	1	1
长相	4	4
