20583407160	1	2	0	0	9	1	42	1	1	0	2	0	15	0	8	1	0	0	0	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-6	0	0	0	0	0	0	0
21296492936	0	2	2	4	22	1	55	0	17	18	14	0	12	0	13	10	1	6	8	43	37	1	-2	0	0	-3	-1	0	-2	0	-5	-2	0	0	-3	-3	-1	0	0	0	-1	0	-4	0
21608083845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21636936537	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22400147127	2	0	1	3	16	0	75	0	10	1	20	0	3	0	6	5	0	0	1	10	31	3	0	0	-1	-2	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
24982892298	0	0	0	0	4	0	17	0	1	0	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
25585060523	1	0	0	0	1	0	12	0	1	2	2	0	2	0	1	0	0	1	0	2	5	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26030328774	1	1	0	0	25	2	90	1	8	6	15	4	48	1	79	7	2	2	3	23	24	1	-1	0	0	0	0	0	-3	0	0	0	-3	0	-4	0	-8	-3	-3	0	0	0	-1	0
26455604399	1	0	0	1	6	0	33	0	6	8	5	0	7	1	4	5	0	2	1	9	17	1	0	0	0	-1	-1	0	-1	0	0	0	0	0	-2	0	0	0	-1	0	0	-3	-1	0
35060997400	0	0	0	0	1	0	14	0	1	0	7	3	4	0	11	1	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0	0
35061640360	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35061822542	0	0	0	0	8	3	22	0	0	0	1	0	0	0	1	1	0	0	0	3	4	0	0	0	0	-1	0	-1	-1	0	0	0	0	0	0	0	0	-1	0	0	0	0	-1	0
35061998488	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
35062010866	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35062089427	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35062152740	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35062153621	0	0	0	1	0	2	4	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35062235683	0	0	0	1	9	1	45	2	3	1	7	0	14	0	14	1	0	0	0	8	7	0	-1	0	0	0	-1	0	-1	0	-1	0	-1	0	-3	0	-5	-1	-1	0	0	-4	0	0
35139801276	0	0	0	1	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35422991072	3	3	1	2	90	21	171	0	96	55	59	0	8	1	18	15	3	0	0	40	177	3	-1	-1	-1	-1	-3	0	-8	0	-6	-2	-3	-1	0	0	-21	-4	-1	0	0	-6	-1	0
35548265677	0	0	0	0	4	1	9	0	4	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	-1	-1	0	-1	0	0	0	0	0	0	0	-2	0	0	0	0	-1	0	0
35550710099	1	0	0	2	4	2	18	0	5	0	6	0	1	0	8	4	0	1	0	10	4	1	0	0	0	-1	-1	0	-1	0	-1	0	-1	-1	-1	0	-4	-1	-1	0	0	-1	0	0
35553399446	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
36005054281	0	0	0	0	0	1	6	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36382470498	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36384261851	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36415872179	1	1	1	0	49	9	135	0	48	12	31	0	33	0	66	24	1	0	0	39	88	0	-1	0	0	0	-1	0	0	0	-1	0	0	0	-1	0	-5	0	-1	0	0	0	0	0
36605254232	0	0	0	0	3	4	20	0	1	1	3	0	8	0	9	0	0	0	0	7	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-4	0	-1	0	0	0	0	0
36644454690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36668717183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36720608619	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36730396291	0	0	0	1	2	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0
36906944782	0	0	0	0	0	0	3	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-2	0	0	0	0	0
36929935058	2	0	1	0	22	4	51	0	0	22	12	0	1	0	0	7	0	19	0	50	65	0	0	0	0	-1	-3	-1	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	0
36936627325	0	0	0	0	0	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0
37059561875	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37090534142	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0
37247266442	3	4	0	1	43	4	103	1	19	15	18	0	37	0	58	9	1	7	0	31	35	0	-1	-1	0	-1	0	0	-1	0	-2	0	0	-1	-12	0	-11	0	-7	0	-2	-3	0	0
37380894448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	-2	0	0	0	-1	0	0	0
37471979369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37490243968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37491942503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
37492066183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37492074116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37492078026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37494016118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37499149989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37499285453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0
37512516994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37512572801	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37512596664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37566235996	0	0	0	0	0	0	18	0	2	3	5	0	1	1	1	1	0	0	1	7	3	0	0	0	0	0	0	0	-1	0	-1	0	0	-1	-2	0	-3	0	-3	0	-1	0	-1	0
37634795781	0	0	0	0	12	3	26	0	5	2	6	0	2	0	1	2	0	1	0	10	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	-2	0	0
37788923307	0	0	0	0	0	0	5	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37789642650	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37789975577	0	0	0	1	1	1	11	0	1	1	0	0	2	0	0	1	0	1	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37801413733	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37811214445	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37888804893	2	0	1	0	17	5	43	2	11	1	7	0	11	0	23	2	0	1	0	8	31	0	-1	0	0	0	0	0	-1	0	0	0	0	0	-1	0	-4	0	0	0	0	0	0	0
37968615978	0	0	0	0	7	2	27	0	14	3	2	0	5	0	3	1	0	1	0	8	38	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
37971612905	0	0	1	1	2	0	6	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37982217329	0	0	0	1	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38076820616	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38101918423	0	0	0	0	1	1	7	0	0	0	2	0	10	0	5	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-6	-1	0	0	0	-1	0	0
38161877733	2	3	1	1	261	21	348	1	79	6	71	2	48	0	63	54	0	5	2	46	258	1	0	0	0	0	0	-1	-1	0	-3	0	0	0	-1	0	-2	-2	0	0	0	0	-1	0
38172462354	3	1	3	23	105	12	169	1	18	32	62	0	34	0	31	13	1	16	3	79	96	0	-2	0	0	0	-1	0	-1	0	-3	0	-1	0	-4	-1	-12	-1	-3	0	-4	-3	-2	0
38201529232	0	0	1	0	0	0	17	0	0	0	3	1	5	0	10	3	0	0	0	3	4	0	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	-3	-2	0	0	0	-1	0	0
38285339314	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38411619506	0	0	0	0	7	0	15	0	3	6	6	0	6	0	1	1	1	8	6	3	6	0	0	0	0	-1	-1	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	-2	0	0
38438329892	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38510586560	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38590045059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38611873424	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0
38668792794	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38704944497	0	0	0	0	2	0	4	0	0	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38706955649	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38707304814	0	2	2	6	60	5	162	1	24	23	38	1	20	2	18	5	1	23	3	48	70	4	0	0	0	-5	0	-1	0	0	-5	-1	-2	-2	-4	0	-13	-1	-5	0	-1	-7	-1	-1
38926218274	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38990284376	0	0	0	1	2	0	14	0	2	0	4	0	2	0	2	3	0	0	0	3	8	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39056906949	0	1	0	1	18	4	46	0	8	6	6	0	7	0	9	2	0	2	1	12	21	0	0	0	0	-1	-2	0	0	0	0	0	0	0	-2	0	-3	0	0	0	0	-1	0	0
39066013423	0	0	0	0	7	0	24	0	1	2	2	0	3	0	0	1	0	1	2	0	12	1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
39106531635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39115105979	3	2	0	0	15	4	66	0	8	1	6	0	23	0	39	6	0	0	0	19	21	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	0	-4	0	0	0	0	-2	0	0
39134715074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39140804052	0	0	0	1	3	1	11	0	0	1	5	0	3	0	1	2	0	10	0	16	8	0	0	0	0	-1	-1	0	0	0	0	-1	0	0	-1	0	-2	-2	0	0	0	0	0	0
39197204421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39273142473	0	0	0	0	2	1	23	0	0	1	5	0	9	0	15	5	0	0	0	5	6	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-2	-2	0	0	0	0	0	0
39278370452	3	3	4	1	35	7	160	0	12	10	45	0	12	3	14	16	1	4	6	59	82	1	0	0	0	0	0	0	-3	0	-1	-1	-1	0	-4	-1	-6	-3	-1	-1	-1	-5	-2	0
39287011211	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39293374747	0	0	0	1	6	2	18	0	2	0	6	0	2	0	0	5	0	0	0	4	14	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
39306175245	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0
39313938320	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39332476886	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39341381189	3	0	1	0	42	3	47	0	23	20	11	0	8	0	9	5	1	4	1	22	43	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	-1	0	-1	0	0	-1	0	0
39342925401	1	0	1	2	33	2	113	0	18	30	24	0	10	1	14	12	0	7	4	59	40	0	-2	0	0	-2	0	0	-4	0	0	-1	-2	0	-5	-2	-9	-1	-2	0	-2	-1	-2	0
39343176862	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39382496819	1	2	2	0	162	17	171	0	111	92	36	0	46	1	47	14	0	6	2	123	251	0	-2	0	0	0	0	0	-1	0	-3	0	0	0	-3	0	-1	-2	-1	0	-2	-3	0	0
39410163530	0	0	0	1	2	1	4	0	1	15	3	0	0	0	1	0	0	3	1	3	3	0	-1	0	0	0	0	-1	0	0	0	0	0	0	-2	-1	-1	0	0	0	0	0	0	0
39452826806	0	1	2	3	69	9	184	3	71	94	61	1	48	5	37	27	2	20	7	105	162	0	-2	0	0	0	-1	-1	-3	0	-3	0	-2	0	-4	-1	-5	0	-3	0	-3	-3	0	0
39477918919	2	1	0	0	35	12	134	0	42	4	38	1	25	1	84	13	0	0	0	66	81	0	-1	-1	0	-1	-1	0	-2	0	-1	0	-2	0	-3	0	-8	-1	0	0	-1	-2	-1	0
39512941860	0	0	1	0	7	2	19	0	6	11	6	0	1	0	9	0	0	1	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-2	0	-3	0	0	-1	0	0
39513397009	0	0	0	0	1	0	10	0	0	0	1	0	5	0	4	1	0	0	0	5	3	0	-1	0	0	0	0	0	-2	0	0	0	0	0	-1	0	-1	0	0	0	0	0	-1	0
39513649083	0	0	0	1	1	0	12	0	1	1	5	0	3	0	2	0	0	1	0	6	6	0	0	-1	0	0	0	0	-1	0	0	0	0	0	-1	0	-3	0	0	0	0	0	0	0
39514881038	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39524340179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39551003227	0	1	1	1	53	8	80	0	31	2	18	0	4	0	6	7	0	1	0	31	81	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	-1	0	0	-1	0	0
39555175309	0	0	1	3	1	1	26	0	1	0	6	0	0	0	2	0	0	0	0	5	5	0	0	-1	0	-1	0	0	-1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0
39560522636	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39563235583	4	1	0	1	16	3	141	1	6	1	28	1	29	2	49	4	1	0	1	26	24	0	0	-1	0	0	0	-1	0	0	-1	0	0	0	-6	-1	-9	-1	-2	0	0	-2	-1	0
39563890743	0	0	0	0	0	1	9	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39564292192	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39569054250	0	0	0	0	26	7	105	1	1	0	8	2	64	0	97	6	1	1	2	6	8	1	0	0	0	0	0	0	-3	0	0	0	-1	-5	-8	0	-40	-1	-1	0	0	-1	0	0
39570172451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39589735146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39604285818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
